fight_id,Fighter,KD_x,Sig. str._x,Sig. str. %_x,Total str._x,Td_x,Td %_x,Sub. att_x,Rev._x,Ctrl_x,Round,KD_y,Sig. str._y,Sig. str. %_y,Total str._y,Td_y,Td %_y,Sub. att_y,Rev._y,Ctrl_y,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
e761c5009c09b295,Alexandre Pantoja,0,32 of 52,61%,33 of 53,3 of 7,42%,1,0,2:46,0,0,32 of 52,61%,33 of 53,3 of 7,42%,1,0,2:46,,,,,,,
e761c5009c09b295,Alexandre Pantoja,0,31 of 49,63%,32 of 50,2 of 4,50%,0,0,1:00,1,,,63%,,,,,,,31 of 49,14 of 30,5 of 5,12 of 14,29 of 47,2 of 2,0 of 0
e761c5009c09b295,Alexandre Pantoja,0,1 of 3,33%,1 of 3,1 of 3,33%,1,0,1:46,2,,,33%,,,,,,,1 of 3,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
e761c5009c09b295,Kai Asakura,0,17 of 29,58%,30 of 44,0 of 0,---,0,0,0:24,0,0,17 of 29,58%,30 of 44,0 of 0,---,0,0,0:24,,,,,,,
e761c5009c09b295,Kai Asakura,0,15 of 26,57%,27 of 40,0 of 0,---,0,0,0:24,1,,,57%,,,,,,,15 of 26,8 of 17,5 of 6,2 of 3,15 of 25,0 of 1,0 of 0
e761c5009c09b295,Kai Asakura,0,2 of 3,66%,3 of 4,0 of 0,---,0,0,0:00,2,,,66%,,,,,,,2 of 3,2 of 3,0 of 0,0 of 0,2 of 3,0 of 0,0 of 0
c409c3a5eda764ba,Mike Swick,0,5 of 12,41%,6 of 13,0 of 0,---,1,0,0:10,0,0,5 of 12,41%,6 of 13,0 of 0,---,1,0,0:10,,,,,,,
c409c3a5eda764ba,Mike Swick,0,5 of 12,41%,6 of 13,0 of 0,---,1,0,0:10,1,,,41%,,,,,,,5 of 12,1 of 7,2 of 2,2 of 3,2 of 9,3 of 3,0 of 0
c409c3a5eda764ba,Joe Riggs,0,1 of 4,25%,2 of 5,0 of 2,0%,0,0,0:27,0,0,1 of 4,25%,2 of 5,0 of 2,0%,0,0,0:27,,,,,,,
c409c3a5eda764ba,Joe Riggs,0,1 of 4,25%,2 of 5,0 of 2,0%,0,0,0:27,1,,,25%,,,,,,,1 of 4,0 of 3,0 of 0,1 of 1,0 of 3,1 of 1,0 of 0
3a94bf34e62ae5fd,Jacare Souza,1,9 of 21,42%,9 of 21,0 of 1,0%,0,0,0:04,0,1,9 of 21,42%,9 of 21,0 of 1,0%,0,0,0:04,,,,,,,
3a94bf34e62ae5fd,Jacare Souza,1,9 of 21,42%,9 of 21,0 of 1,0%,0,0,0:04,1,,,42%,,,,,,,9 of 21,7 of 10,2 of 11,0 of 0,6 of 17,1 of 1,2 of 3
3a94bf34e62ae5fd,Derek Brunson,0,8 of 34,23%,8 of 34,0 of 0,---,0,0,0:00,0,0,8 of 34,23%,8 of 34,0 of 0,---,0,0,0:00,,,,,,,
3a94bf34e62ae5fd,Derek Brunson,0,8 of 34,23%,8 of 34,0 of 0,---,0,0,0:00,1,,,23%,,,,,,,8 of 34,5 of 28,2 of 4,1 of 2,8 of 34,0 of 0,0 of 0
d72f9b3ac742a9e3,Kai Kamaka III,1,61 of 128,47%,85 of 155,1 of 1,100%,0,0,5:38,0,1,61 of 128,47%,85 of 155,1 of 1,100%,0,0,5:38,,,,,,,
d72f9b3ac742a9e3,Kai Kamaka III,0,22 of 47,46%,23 of 48,0 of 0,---,0,0,0:45,1,,,46%,,,,,,,22 of 47,11 of 34,4 of 4,7 of 9,18 of 43,1 of 1,3 of 3
d72f9b3ac742a9e3,Kai Kamaka III,1,26 of 49,53%,40 of 65,0 of 0,---,0,0,1:44,2,,,53%,,,,,,,26 of 49,18 of 40,7 of 8,1 of 1,20 of 40,0 of 0,6 of 9
d72f9b3ac742a9e3,Kai Kamaka III,0,13 of 32,40%,22 of 42,1 of 1,100%,0,0,3:09,3,,,40%,,,,,,,13 of 32,9 of 26,3 of 5,1 of 1,13 of 32,0 of 0,0 of 0
d72f9b3ac742a9e3,TJ Brown,0,82 of 211,38%,110 of 243,2 of 4,50%,1,0,0:36,0,0,82 of 211,38%,110 of 243,2 of 4,50%,1,0,0:36,,,,,,,
d72f9b3ac742a9e3,TJ Brown,0,34 of 88,38%,35 of 91,0 of 1,0%,0,0,0:00,1,,,38%,,,,,,,34 of 88,17 of 63,9 of 15,8 of 10,33 of 85,1 of 3,0 of 0
d72f9b3ac742a9e3,TJ Brown,0,24 of 69,34%,40 of 87,1 of 1,100%,1,0,0:25,2,,,34%,,,,,,,24 of 69,19 of 63,5 of 6,0 of 0,24 of 69,0 of 0,0 of 0
d72f9b3ac742a9e3,TJ Brown,0,24 of 54,44%,35 of 65,1 of 2,50%,0,0,0:11,3,,,44%,,,,,,,24 of 54,18 of 48,5 of 5,1 of 1,20 of 50,2 of 2,2 of 2
760b5b16b4931a77,Roxanne Modafferi,1,19 of 43,44%,112 of 155,1 of 1,100%,0,1,10:32,0,1,19 of 43,44%,112 of 155,1 of 1,100%,0,1,10:32,,,,,,,
760b5b16b4931a77,Roxanne Modafferi,0,11 of 22,50%,47 of 61,1 of 1,100%,0,0,3:45,1,,,50%,,,,,,,11 of 22,9 of 20,2 of 2,0 of 0,7 of 18,1 of 1,3 of 3
760b5b16b4931a77,Roxanne Modafferi,1,5 of 10,50%,41 of 58,0 of 0,---,0,1,3:42,2,,,50%,,,,,,,5 of 10,5 of 10,0 of 0,0 of 0,1 of 3,0 of 0,4 of 7
760b5b16b4931a77,Roxanne Modafferi,0,3 of 11,27%,24 of 36,0 of 0,---,0,0,3:05,3,,,27%,,,,,,,3 of 11,3 of 11,0 of 0,0 of 0,3 of 10,0 of 0,0 of 1
760b5b16b4931a77,Maycee Barber,0,16 of 31,51%,25 of 45,0 of 0,---,1,3,2:17,0,0,16 of 31,51%,25 of 45,0 of 0,---,1,3,2:17,,,,,,,
760b5b16b4931a77,Maycee Barber,0,5 of 14,35%,7 of 17,0 of 0,---,0,1,0:12,1,,,35%,,,,,,,5 of 14,5 of 14,0 of 0,0 of 0,5 of 14,0 of 0,0 of 0
760b5b16b4931a77,Maycee Barber,0,4 of 7,57%,6 of 12,0 of 0,---,0,1,1:07,2,,,57%,,,,,,,4 of 7,3 of 6,1 of 1,0 of 0,0 of 0,0 of 0,4 of 7
760b5b16b4931a77,Maycee Barber,0,7 of 10,70%,12 of 16,0 of 0,---,1,1,0:58,3,,,70%,,,,,,,7 of 10,7 of 9,0 of 1,0 of 0,4 of 5,0 of 0,3 of 5
32a8f38bd1d46e3e,Anthony Pettis,0,22 of 45,48%,28 of 51,0 of 0,---,0,0,0:00,0,0,22 of 45,48%,28 of 51,0 of 0,---,0,0,0:00,,,,,,,
32a8f38bd1d46e3e,Anthony Pettis,0,20 of 41,48%,24 of 45,0 of 0,---,0,0,0:00,1,,,48%,,,,,,,20 of 41,11 of 30,8 of 10,1 of 1,17 of 38,2 of 2,1 of 1
32a8f38bd1d46e3e,Anthony Pettis,0,2 of 4,50%,4 of 6,0 of 0,---,0,0,0:00,2,,,50%,,,,,,,2 of 4,1 of 3,1 of 1,0 of 0,1 of 3,1 of 1,0 of 0
32a8f38bd1d46e3e,Diego Ferreira,0,25 of 53,47%,43 of 74,3 of 7,42%,1,0,3:54,0,0,25 of 53,47%,43 of 74,3 of 7,42%,1,0,3:54,,,,,,,
32a8f38bd1d46e3e,Diego Ferreira,0,20 of 44,45%,33 of 57,2 of 5,40%,0,0,2:24,1,,,45%,,,,,,,20 of 44,14 of 36,4 of 6,2 of 2,14 of 36,3 of 4,3 of 4
32a8f38bd1d46e3e,Diego Ferreira,0,5 of 9,55%,10 of 17,1 of 2,50%,1,0,1:30,2,,,55%,,,,,,,5 of 9,4 of 7,0 of 0,1 of 2,2 of 3,0 of 0,3 of 6
6c79db79da9ae874,Guido Cannetti,0,8 of 13,61%,8 of 13,1 of 1,100%,1,0,0:09,0,0,8 of 13,61%,8 of 13,1 of 1,100%,1,0,0:09,,,,,,,
6c79db79da9ae874,Guido Cannetti,0,8 of 13,61%,8 of 13,1 of 1,100%,1,0,0:09,1,,,61%,,,,,,,8 of 13,1 of 5,3 of 3,4 of 5,8 of 13,0 of 0,0 of 0
6c79db79da9ae874,Randy Costa,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,0,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,,,,,,,
6c79db79da9ae874,Randy Costa,0,2 of 7,28%,2 of 7,0 of 0,---,0,0,0:00,1,,,28%,,,,,,,2 of 7,0 of 3,2 of 4,0 of 0,2 of 7,0 of 0,0 of 0
8c124a6196e39ad8,Mark Munoz,0,69 of 102,67%,132 of 171,5 of 10,50%,2,0,9:26,0,0,69 of 102,67%,132 of 171,5 of 10,50%,2,0,9:26,,,,,,,
8c124a6196e39ad8,Mark Munoz,0,13 of 24,54%,25 of 36,2 of 4,50%,0,0,2:15,1,,,54%,,,,,,,13 of 24,7 of 17,6 of 6,0 of 1,2 of 5,8 of 16,3 of 3
8c124a6196e39ad8,Mark Munoz,0,28 of 38,73%,55 of 67,2 of 4,50%,0,0,3:25,2,,,73%,,,,,,,28 of 38,8 of 14,18 of 22,2 of 2,1 of 6,3 of 5,24 of 27
8c124a6196e39ad8,Mark Munoz,0,28 of 40,70%,52 of 68,1 of 2,50%,2,0,3:46,3,,,70%,,,,,,,28 of 40,21 of 33,7 of 7,0 of 0,2 of 4,1 of 2,25 of 34
8c124a6196e39ad8,Tim Boetsch,0,23 of 41,56%,50 of 69,1 of 3,33%,3,1,2:59,0,0,23 of 41,56%,50 of 69,1 of 3,33%,3,1,2:59,,,,,,,
8c124a6196e39ad8,Tim Boetsch,0,17 of 23,73%,32 of 39,1 of 2,50%,1,1,1:37,1,,,73%,,,,,,,17 of 23,6 of 9,6 of 9,5 of 5,5 of 10,10 of 11,2 of 2
8c124a6196e39ad8,Tim Boetsch,0,5 of 14,35%,17 of 26,0 of 1,0%,0,0,0:33,2,,,35%,,,,,,,5 of 14,2 of 7,3 of 7,0 of 0,5 of 10,0 of 4,0 of 0
8c124a6196e39ad8,Tim Boetsch,0,1 of 4,25%,1 of 4,0 of 0,---,2,0,0:49,3,,,25%,,,,,,,1 of 4,1 of 4,0 of 0,0 of 0,1 of 2,0 of 1,0 of 1
bb9020ac324fb706,Rafael Dos Anjos,0,12 of 41,29%,12 of 41,0 of 1,0%,0,0,0:22,0,0,12 of 41,29%,12 of 41,0 of 1,0%,0,0,0:22,,,,,,,
bb9020ac324fb706,Rafael Dos Anjos,0,12 of 41,29%,12 of 41,0 of 1,0%,0,0,0:22,1,,,29%,,,,,,,12 of 41,9 of 38,2 of 2,1 of 1,10 of 38,2 of 3,0 of 0
bb9020ac324fb706,Eddie Alvarez,0,45 of 78,57%,49 of 83,1 of 3,33%,0,0,0:20,0,0,45 of 78,57%,49 of 83,1 of 3,33%,0,0,0:20,,,,,,,
bb9020ac324fb706,Eddie Alvarez,0,45 of 78,57%,49 of 83,1 of 3,33%,0,0,0:20,1,,,57%,,,,,,,45 of 78,34 of 67,8 of 8,3 of 3,20 of 45,22 of 30,3 of 3
731a3120fdffa44c,Brandon Vera,2,32 of 75,42%,32 of 75,0 of 0,---,0,0,0:10,0,2,32 of 75,42%,32 of 75,0 of 0,---,0,0,0:10,,,,,,,
731a3120fdffa44c,Brandon Vera,0,25 of 57,43%,25 of 57,0 of 0,---,0,0,0:00,1,,,43%,,,,,,,25 of 57,10 of 38,2 of 4,13 of 15,25 of 57,0 of 0,0 of 0
731a3120fdffa44c,Brandon Vera,2,7 of 18,38%,7 of 18,0 of 0,---,0,0,0:10,2,,,38%,,,,,,,7 of 18,1 of 11,0 of 0,6 of 7,7 of 18,0 of 0,0 of 0
731a3120fdffa44c,Michael Patt,0,5 of 28,17%,5 of 28,0 of 0,---,0,0,0:00,0,0,5 of 28,17%,5 of 28,0 of 0,---,0,0,0:00,,,,,,,
731a3120fdffa44c,Michael Patt,0,4 of 21,19%,4 of 21,0 of 0,---,0,0,0:00,1,,,19%,,,,,,,4 of 21,2 of 18,0 of 0,2 of 3,4 of 21,0 of 0,0 of 0
731a3120fdffa44c,Michael Patt,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,2,,,14%,,,,,,,1 of 7,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0
9b10db4499b211b7,Luke Rockhold,0,4 of 4,100%,9 of 9,0 of 0,---,2,0,1:35,0,0,4 of 4,100%,9 of 9,0 of 0,---,2,0,1:35,,,,,,,
9b10db4499b211b7,Luke Rockhold,0,4 of 4,100%,9 of 9,0 of 0,---,2,0,1:35,1,,,100%,,,,,,,4 of 4,0 of 0,4 of 4,0 of 0,1 of 1,0 of 0,3 of 3
9b10db4499b211b7,Tim Boetsch,0,1 of 2,50%,1 of 2,0 of 1,0%,0,0,0:04,0,0,1 of 2,50%,1 of 2,0 of 1,0%,0,0,0:04,,,,,,,
9b10db4499b211b7,Tim Boetsch,0,1 of 2,50%,1 of 2,0 of 1,0%,0,0,0:04,1,,,50%,,,,,,,1 of 2,0 of 0,0 of 1,1 of 1,1 of 2,0 of 0,0 of 0
c92a4fe402579c49,Chris Wilson,3,47 of 72,65%,111 of 142,2 of 2,100%,2,0,9:00,0,3,47 of 72,65%,111 of 142,2 of 2,100%,2,0,9:00,,,,,,,
c92a4fe402579c49,Chris Wilson,1,17 of 29,58%,33 of 45,1 of 1,100%,1,0,2:47,1,,,58%,,,,,,,17 of 29,12 of 19,4 of 9,1 of 1,6 of 16,5 of 6,6 of 7
c92a4fe402579c49,Chris Wilson,1,14 of 21,66%,34 of 46,1 of 1,100%,1,0,3:17,2,,,66%,,,,,,,14 of 21,5 of 11,8 of 9,1 of 1,5 of 11,0 of 1,9 of 9
c92a4fe402579c49,Chris Wilson,1,16 of 22,72%,44 of 51,0 of 0,---,0,0,2:56,3,,,72%,,,,,,,16 of 22,11 of 16,5 of 6,0 of 0,9 of 13,1 of 1,6 of 8
c92a4fe402579c49,Steve Bruno,0,5 of 18,27%,8 of 21,1 of 13,7%,0,0,1:08,0,0,5 of 18,27%,8 of 21,1 of 13,7%,0,0,1:08,,,,,,,
c92a4fe402579c49,Steve Bruno,0,4 of 10,40%,5 of 11,0 of 1,0%,0,0,0:12,1,,,40%,,,,,,,4 of 10,2 of 7,0 of 0,2 of 3,4 of 10,0 of 0,0 of 0
c92a4fe402579c49,Steve Bruno,0,0 of 5,0%,2 of 7,0 of 4,0%,0,0,0:20,2,,,0%,,,,,,,0 of 5,0 of 5,0 of 0,0 of 0,0 of 5,0 of 0,0 of 0
c92a4fe402579c49,Steve Bruno,0,1 of 3,33%,1 of 3,1 of 8,12%,0,0,0:36,3,,,33%,,,,,,,1 of 3,0 of 2,1 of 1,0 of 0,1 of 3,0 of 0,0 of 0
bfe4950b3de83e9c,Iwo Baraniewski,1,6 of 22,27%,6 of 22,0 of 1,0%,0,0,0:17,0,1,6 of 22,27%,6 of 22,0 of 1,0%,0,0,0:17,,,,,,,
bfe4950b3de83e9c,Iwo Baraniewski,1,6 of 22,27%,6 of 22,0 of 1,0%,0,0,0:17,1,,,27%,,,,,,,6 of 22,2 of 18,1 of 1,3 of 3,4 of 6,0 of 2,2 of 14
bfe4950b3de83e9c,Junior Tafa,0,0 of 8,0%,0 of 8,0 of 0,---,0,0,0:00,0,0,0 of 8,0%,0 of 8,0 of 0,---,0,0,0:00,,,,,,,
bfe4950b3de83e9c,Junior Tafa,0,0 of 8,0%,0 of 8,0 of 0,---,0,0,0:00,1,,,0%,,,,,,,0 of 8,0 of 6,0 of 2,0 of 0,0 of 8,0 of 0,0 of 0
357781ff34a3d39f,James Moontasri,0,32 of 63,50%,62 of 104,0 of 0,---,1,0,2:28,0,0,32 of 63,50%,62 of 104,0 of 0,---,1,0,2:28,,,,,,,
357781ff34a3d39f,James Moontasri,0,30 of 57,52%,60 of 98,0 of 0,---,0,0,1:46,1,,,52%,,,,,,,30 of 57,24 of 48,6 of 9,0 of 0,3 of 5,13 of 22,14 of 30
357781ff34a3d39f,James Moontasri,0,2 of 6,33%,2 of 6,0 of 0,---,1,0,0:42,2,,,33%,,,,,,,2 of 6,1 of 5,0 of 0,1 of 1,2 of 6,0 of 0,0 of 0
357781ff34a3d39f,Cody Pfister,0,12 of 32,37%,12 of 32,0 of 8,0%,0,0,2:24,0,0,12 of 32,37%,12 of 32,0 of 8,0%,0,0,2:24,,,,,,,
357781ff34a3d39f,Cody Pfister,0,10 of 17,58%,10 of 17,0 of 7,0%,0,0,2:24,1,,,58%,,,,,,,10 of 17,8 of 15,2 of 2,0 of 0,2 of 4,4 of 6,4 of 7
357781ff34a3d39f,Cody Pfister,0,2 of 15,13%,2 of 15,0 of 1,0%,0,0,0:00,2,,,13%,,,,,,,2 of 15,2 of 14,0 of 1,0 of 0,2 of 15,0 of 0,0 of 0
df42fd9af4740d24,Jeremy Stephens,1,25 of 68,36%,51 of 96,0 of 4,0%,2,0,1:01,0,1,25 of 68,36%,51 of 96,0 of 4,0%,2,0,1:01,,,,,,,
df42fd9af4740d24,Jeremy Stephens,0,10 of 18,55%,25 of 33,0 of 1,0%,0,0,0:18,1,,,55%,,,,,,,10 of 18,1 of 9,5 of 5,4 of 4,3 of 11,7 of 7,0 of 0
df42fd9af4740d24,Jeremy Stephens,0,6 of 19,31%,17 of 32,0 of 2,0%,2,0,0:41,2,,,31%,,,,,,,6 of 19,2 of 15,1 of 1,3 of 3,4 of 16,1 of 1,1 of 2
df42fd9af4740d24,Jeremy Stephens,1,9 of 31,29%,9 of 31,0 of 1,0%,0,0,0:02,3,,,29%,,,,,,,9 of 31,6 of 27,2 of 3,1 of 1,8 of 30,0 of 0,1 of 1
df42fd9af4740d24,Marcus Davis,0,17 of 76,22%,58 of 122,2 of 4,50%,0,0,4:22,0,0,17 of 76,22%,58 of 122,2 of 4,50%,0,0,4:22,,,,,,,
df42fd9af4740d24,Marcus Davis,0,6 of 22,27%,15 of 34,1 of 3,33%,0,0,2:29,1,,,27%,,,,,,,6 of 22,6 of 21,0 of 1,0 of 0,6 of 21,0 of 1,0 of 0
df42fd9af4740d24,Marcus Davis,0,2 of 20,10%,34 of 54,1 of 1,100%,0,0,1:53,2,,,10%,,,,,,,2 of 20,2 of 20,0 of 0,0 of 0,2 of 20,0 of 0,0 of 0
df42fd9af4740d24,Marcus Davis,0,9 of 34,26%,9 of 34,0 of 0,---,0,0,0:00,3,,,26%,,,,,,,9 of 34,5 of 27,1 of 2,3 of 5,9 of 34,0 of 0,0 of 0
784a57385d0e87ff,Jake Matthews,0,36 of 114,31%,50 of 129,0 of 4,0%,2,0,1:14,0,0,36 of 114,31%,50 of 129,0 of 4,0%,2,0,1:14,,,,,,,
784a57385d0e87ff,Jake Matthews,0,19 of 56,33%,19 of 56,0 of 2,0%,0,0,0:00,1,,,33%,,,,,,,19 of 56,7 of 39,1 of 4,11 of 13,17 of 51,1 of 4,1 of 1
784a57385d0e87ff,Jake Matthews,0,6 of 20,30%,7 of 21,0 of 2,0%,0,0,0:01,2,,,30%,,,,,,,6 of 20,4 of 16,2 of 3,0 of 1,4 of 16,1 of 2,1 of 2
784a57385d0e87ff,Jake Matthews,0,11 of 38,28%,24 of 52,0 of 0,---,2,0,1:13,3,,,28%,,,,,,,11 of 38,4 of 26,7 of 12,0 of 0,9 of 33,2 of 3,0 of 2
784a57385d0e87ff,Johnny Case,0,35 of 100,35%,49 of 116,1 of 6,16%,0,0,3:17,0,0,35 of 100,35%,49 of 116,1 of 6,16%,0,0,3:17,,,,,,,
784a57385d0e87ff,Johnny Case,0,18 of 50,36%,18 of 50,0 of 1,0%,0,0,0:14,1,,,36%,,,,,,,18 of 50,8 of 35,6 of 9,4 of 6,16 of 46,0 of 2,2 of 2
784a57385d0e87ff,Johnny Case,0,9 of 24,37%,20 of 37,1 of 2,50%,0,0,2:37,2,,,37%,,,,,,,9 of 24,3 of 15,4 of 7,2 of 2,3 of 16,2 of 2,4 of 6
784a57385d0e87ff,Johnny Case,0,8 of 26,30%,11 of 29,0 of 3,0%,0,0,0:26,3,,,30%,,,,,,,8 of 26,4 of 16,4 of 10,0 of 0,8 of 24,0 of 2,0 of 0
6921344f8e706d0f,Daniel Cormier,0,181 of 263,68%,230 of 317,1 of 3,33%,0,0,3:02,0,0,181 of 263,68%,230 of 317,1 of 3,33%,0,0,3:02,,,,,,,
6921344f8e706d0f,Daniel Cormier,0,37 of 46,80%,71 of 83,1 of 2,50%,0,0,2:44,1,,,80%,,,,,,,37 of 46,25 of 34,7 of 7,5 of 5,13 of 16,3 of 3,21 of 27
6921344f8e706d0f,Daniel Cormier,0,56 of 82,68%,59 of 85,0 of 0,---,0,0,0:13,2,,,68%,,,,,,,56 of 82,56 of 81,0 of 0,0 of 1,45 of 68,11 of 14,0 of 0
6921344f8e706d0f,Daniel Cormier,0,57 of 86,66%,69 of 100,0 of 1,0%,0,0,0:05,3,,,66%,,,,,,,57 of 86,53 of 82,1 of 1,3 of 3,50 of 76,7 of 10,0 of 0
6921344f8e706d0f,Daniel Cormier,0,31 of 49,63%,31 of 49,0 of 0,---,0,0,0:00,4,,,63%,,,,,,,31 of 49,28 of 46,1 of 1,2 of 2,31 of 49,0 of 0,0 of 0
6921344f8e706d0f,Stipe Miocic,1,123 of 229,53%,135 of 244,1 of 3,33%,0,0,1:30,0,1,123 of 229,53%,135 of 244,1 of 3,33%,0,0,1:30,,,,,,,
6921344f8e706d0f,Stipe Miocic,0,7 of 13,53%,9 of 18,0 of 0,---,0,0,0:07,1,,,53%,,,,,,,7 of 13,3 of 8,0 of 0,4 of 5,6 of 12,0 of 0,1 of 1
6921344f8e706d0f,Stipe Miocic,0,46 of 82,56%,48 of 84,0 of 0,---,0,0,0:20,2,,,56%,,,,,,,46 of 82,37 of 72,8 of 9,1 of 1,42 of 76,4 of 6,0 of 0
6921344f8e706d0f,Stipe Miocic,0,34 of 67,50%,40 of 73,1 of 3,33%,0,0,1:01,3,,,50%,,,,,,,34 of 67,28 of 61,5 of 5,1 of 1,24 of 50,10 of 17,0 of 0
6921344f8e706d0f,Stipe Miocic,1,36 of 67,53%,38 of 69,0 of 0,---,0,0,0:02,4,,,53%,,,,,,,36 of 67,18 of 47,14 of 16,4 of 4,30 of 57,5 of 5,1 of 5
f24144fbe9e32c10,Taylor Lapilus,0,63 of 146,43%,84 of 168,0 of 0,---,0,0,0:57,0,0,63 of 146,43%,84 of 168,0 of 0,---,0,0,0:57,,,,,,,
f24144fbe9e32c10,Taylor Lapilus,0,17 of 47,36%,26 of 57,0 of 0,---,0,0,0:00,1,,,36%,,,,,,,17 of 47,15 of 43,2 of 4,0 of 0,10 of 39,6 of 7,1 of 1
f24144fbe9e32c10,Taylor Lapilus,0,24 of 51,47%,29 of 56,0 of 0,---,0,0,0:26,2,,,47%,,,,,,,24 of 51,14 of 41,8 of 8,2 of 2,14 of 38,7 of 9,3 of 4
f24144fbe9e32c10,Taylor Lapilus,0,22 of 48,45%,29 of 55,0 of 0,---,0,0,0:31,3,,,45%,,,,,,,22 of 48,20 of 46,2 of 2,0 of 0,14 of 38,8 of 10,0 of 0
f24144fbe9e32c10,Leandro Issa,0,19 of 61,31%,23 of 68,3 of 14,21%,0,0,6:29,0,0,19 of 61,31%,23 of 68,3 of 14,21%,0,0,6:29,,,,,,,
f24144fbe9e32c10,Leandro Issa,0,7 of 22,31%,8 of 25,2 of 7,28%,0,0,2:55,1,,,31%,,,,,,,7 of 22,2 of 16,1 of 2,4 of 4,5 of 20,2 of 2,0 of 0
f24144fbe9e32c10,Leandro Issa,0,9 of 32,28%,12 of 35,0 of 2,0%,0,0,1:01,2,,,28%,,,,,,,9 of 32,3 of 19,3 of 7,3 of 6,9 of 32,0 of 0,0 of 0
f24144fbe9e32c10,Leandro Issa,0,3 of 7,42%,3 of 8,1 of 5,20%,0,0,2:33,3,,,42%,,,,,,,3 of 7,1 of 3,2 of 4,0 of 0,2 of 6,1 of 1,0 of 0
e5cb9dfc1189d77d,Kyler Phillips,1,72 of 187,38%,80 of 196,1 of 4,25%,0,0,0:47,0,1,72 of 187,38%,80 of 196,1 of 4,25%,0,0,0:47,,,,,,,
e5cb9dfc1189d77d,Kyler Phillips,1,30 of 68,44%,31 of 69,0 of 2,0%,0,0,0:11,1,,,44%,,,,,,,30 of 68,14 of 48,9 of 13,7 of 7,26 of 63,4 of 5,0 of 0
e5cb9dfc1189d77d,Kyler Phillips,0,22 of 58,37%,29 of 66,1 of 1,100%,0,0,0:36,2,,,37%,,,,,,,22 of 58,16 of 51,3 of 4,3 of 3,17 of 51,1 of 2,4 of 5
e5cb9dfc1189d77d,Kyler Phillips,0,20 of 61,32%,20 of 61,0 of 1,0%,0,0,0:00,3,,,32%,,,,,,,20 of 61,10 of 47,6 of 9,4 of 5,19 of 60,1 of 1,0 of 0
e5cb9dfc1189d77d,Raoni Barcelos,0,46 of 116,39%,52 of 124,3 of 11,27%,0,0,1:42,0,0,46 of 116,39%,52 of 124,3 of 11,27%,0,0,1:42,,,,,,,
e5cb9dfc1189d77d,Raoni Barcelos,0,18 of 45,40%,20 of 48,1 of 3,33%,0,0,0:30,1,,,40%,,,,,,,18 of 45,12 of 38,4 of 4,2 of 3,13 of 37,5 of 7,0 of 1
e5cb9dfc1189d77d,Raoni Barcelos,0,9 of 27,33%,11 of 30,1 of 5,20%,0,0,0:54,2,,,33%,,,,,,,9 of 27,2 of 20,5 of 5,2 of 2,8 of 26,1 of 1,0 of 0
e5cb9dfc1189d77d,Raoni Barcelos,0,19 of 44,43%,21 of 46,1 of 3,33%,0,0,0:18,3,,,43%,,,,,,,19 of 44,6 of 29,6 of 8,7 of 7,18 of 42,1 of 2,0 of 0
90eb22b9eb6ed2a8,Kyle Daukaus,0,64 of 122,52%,113 of 183,2 of 7,28%,1,0,8:40,0,0,64 of 122,52%,113 of 183,2 of 7,28%,1,0,8:40,,,,,,,
90eb22b9eb6ed2a8,Kyle Daukaus,0,10 of 17,58%,25 of 36,1 of 3,33%,0,0,3:26,1,,,58%,,,,,,,10 of 17,9 of 14,1 of 2,0 of 1,2 of 6,1 of 1,7 of 10
90eb22b9eb6ed2a8,Kyle Daukaus,0,17 of 34,50%,37 of 58,0 of 3,0%,0,0,2:23,2,,,50%,,,,,,,17 of 34,16 of 32,1 of 2,0 of 0,14 of 28,3 of 6,0 of 0
90eb22b9eb6ed2a8,Kyle Daukaus,0,37 of 71,52%,51 of 89,1 of 1,100%,1,0,2:51,3,,,52%,,,,,,,37 of 71,31 of 65,5 of 5,1 of 1,22 of 51,10 of 10,5 of 10
90eb22b9eb6ed2a8,Dustin Stoltzfus,0,32 of 63,50%,95 of 130,0 of 7,0%,0,1,2:01,0,0,32 of 63,50%,95 of 130,0 of 7,0%,0,1,2:01,,,,,,,
90eb22b9eb6ed2a8,Dustin Stoltzfus,0,8 of 9,88%,40 of 44,0 of 1,0%,0,1,0:39,1,,,88%,,,,,,,8 of 9,3 of 3,2 of 3,3 of 3,4 of 5,3 of 3,1 of 1
90eb22b9eb6ed2a8,Dustin Stoltzfus,0,13 of 31,41%,36 of 54,0 of 2,0%,0,0,0:37,2,,,41%,,,,,,,13 of 31,5 of 21,4 of 5,4 of 5,6 of 23,7 of 8,0 of 0
90eb22b9eb6ed2a8,Dustin Stoltzfus,0,11 of 23,47%,19 of 32,0 of 4,0%,0,0,0:45,3,,,47%,,,,,,,11 of 23,6 of 17,2 of 3,3 of 3,8 of 19,3 of 4,0 of 0
