fighter,prior_to_date,rating,rating_deviation,volatility
Cody Brundage,2026-05-16,1544.209648986553,118.2267830624143,0.060000307877306154
Cody Chovancek,2025-09-16,1500.0,350.0,0.06
Cody Donovan,2012-12-14,1500.0,350.0,0.06
Cody Donovan,2013-08-17,1621.0470529540291,282.9635726648009,0.05999996635804816
Cody Donovan,2013-11-16,1548.853204831797,240.8353706037211,0.05999991538752329
Cody Donovan,2014-07-19,1444.1878246794668,207.55707494165682,0.05999991538752329
Cody Durden,2020-08-01,1500.0,350.0,0.06
Cody Durden,2020-12-19,1397.8429952432082,279.8807516674795,0.059999952218818105
Cody Durden,2021-11-20,1333.028605373203,249.42933952620737,0.059999916088648186
Cody Durden,2022-03-19,1447.788446710238,220.741883373795,0.059999916088648186
Cody Durden,2022-06-25,1376.0327667965585,203.4973254799244,0.059999916088648186
Cody Durden,2022-10-29,1438.6515728620286,183.664343379144,0.05999987998126441
Cody Durden,2023-04-29,1503.4631064992498,173.53441956199165,0.05999987998126441
Cody Durden,2023-08-05,1570.9999023748828,159.7649740332635,0.05999987998126441
Cody Durden,2023-12-16,1629.8515364751033,149.20028466094797,0.05999987998126441
Cody Durden,2024-07-20,1585.7273080053803,140.55458588474104,0.05999987998126441
Cody Durden,2024-09-07,1546.9918564354655,131.9896199100325,0.059999843106148636
Cody Durden,2024-12-07,1604.9232864403848,125.65119780719927,0.059999956079479375
Cody Durden,2025-06-14,1574.7460471829543,120.4734664985422,0.059999956079479375
Cody Durden,2025-11-01,1533.9119395196174,117.65422607899482,0.06000003101516041
Cody Durden,2026-03-07,1517.9579872478519,114.59330279262635,0.05999998191616019
Cody Durden,2026-04-25,1499.4902770871784,111.40272532458403,0.059999935366383074
Cody East,2016-04-23,1500.0,350.0,0.06
Cody East,2016-10-01,1156.7057924315918,298.8701796849203,0.06000019258546956
Cody Garbrandt,2015-01-03,1500.0,350.0,0.06
Cody Garbrandt,2015-07-11,1736.822311240809,269.82150328546686,0.06000008201953716
Cody Garbrandt,2016-02-21,1835.5513380578734,235.14141133064513,0.06000008201953716
Cody Garbrandt,2016-05-29,1875.915824663114,220.5517785991458,0.06000008201953716
Cody Garbrandt,2016-08-20,1962.273912100957,193.93784944108012,0.06000008201953716
Cody Garbrandt,2016-12-30,1997.9309980778041,178.62290236101254,0.06000004794417769
Cody Garbrandt,2017-11-04,2091.8761164087205,162.71883791269155,0.06000004794417769
Cody Garbrandt,2018-08-04,2010.4259445053685,150.56609555510687,0.06000004794417769
Cody Garbrandt,2019-03-02,1957.0412249816027,139.68354020926253,0.06000004794417769
Cody Garbrandt,2020-06-06,1894.6129989636306,132.12126268451956,0.06000004794417769
Cody Garbrandt,2021-05-22,1933.8076984405784,124.60211898109881,0.060000013547414584
Cody Garbrandt,2021-12-11,1890.9505399297086,118.61027390298655,0.060000013547414584
Cody Garbrandt,2023-03-04,1843.4376865780214,114.63619842628411,0.0600000269256432
Cody Garbrandt,2023-12-16,1851.3669339535372,113.16801658906135,0.0600000269256432
Cody Garbrandt,2024-04-13,1870.228387415795,109.46182394774117,0.059999983501196105
Cody Garbrandt,2025-06-14,1851.1960921516236,105.93544912772788,0.059999940921448204
Cody Garbrandt,2026-03-07,1817.137246896806,102.6141684774482,0.059999940921448204
Cody Gibson,2014-02-22,1500.0,350.0,0.06
Cody Gibson,2014-06-28,1337.6891050239633,290.3189646746798,0.059999999975475136
Cody Gibson,2014-09-27,1560.1094643434358,250.65562141657054,0.06000010748005341
Cody Gibson,2015-02-22,1471.88609386829,209.6827291839585,0.06000006055609475
Cody Gibson,2023-08-19,1371.1506931521421,193.07355099169624,0.06000011191537665
Cody Gibson,2024-03-23,1322.322829003901,177.04767813785477,0.060000067748383366
Cody Gibson,2024-07-20,1304.0552875565154,169.91512721069822,0.06000003041345496
Cody Gibson,2024-11-02,1430.5702058090155,162.9363833735776,0.06000028064469222
Cody Gibson,2025-03-15,1503.5427471791888,152.146562030364,0.060000344262586006
Cody Gibson,2025-10-18,1462.9749793748385,142.59755782605967,0.0600003080847544
Cody Haddon,2024-08-20,1500.0,350.0,0.06
Cody Haddon,2024-10-12,1662.3108949760367,290.3189646746798,0.059999999975475136
Cody Haddon,2026-05-30,1742.2180749152324,247.57641760369407,0.059999956698707
Cody McKenzie,2010-12-04,1500.0,350.0,0.06
Cody McKenzie,2011-01-22,1662.3108949760367,290.3189646746798,0.059999999975475136
Cody McKenzie,2011-09-17,1507.0091283355077,228.7095784339569,0.059999999975475136
Cody McKenzie,2012-05-15,1404.857024040276,206.8281935919106,0.059999999975475136
Cody McKenzie,2012-07-07,1489.4047175494065,192.79299033325165,0.059999999975475136
Cody McKenzie,2013-04-27,1472.4186779984275,185.30212561816,0.05999996626677477
Cody McKenzie,2013-12-14,1524.9602741077256,167.5192283239643,0.059999915342968356
Cody Pfister,2015-02-14,1500.0,350.0,0.06
Cody Pfister,2015-07-11,1268.115102149579,286.9272091102572,0.06000006469112045
Cody Pfister,2015-12-10,1455.5577446794568,243.45071103047874,0.06000010688981812
Cody Pfister,2016-07-13,1400.591684108622,221.00807268424026,0.060000068171879486
Cody Stamann,2017-07-08,1500.0,350.0,0.06
Cody Stamann,2017-10-07,1662.3108949760367,290.3189646746798,0.059999999975475136
Cody Stamann,2018-03-03,1802.865228099181,246.27809154190476,0.059999999975475136
Cody Stamann,2018-09-08,1895.950191946347,207.09431824404794,0.059999959976402735
