fight_id,fighter,kd,sig_str_pct,td_pct,sub_att,rev,round,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sig_str_landed,sig_str_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_secs
493b7a8e3253b133,Cub Swanson,0,50,100,0,0,3,19,38,29,49,2,2,19,38,15,33,2,3,2,2,9,22,2,4,8,12,181
493b7a8e3253b133,Dustin Poirier,0,41,22,0,0,0,58,140,70,158,2,9,,,,,,,,,,,,,,,241
493b7a8e3253b133,Dustin Poirier,0,39,20,0,0,1,18,46,28,59,1,5,18,46,3,27,1,3,14,16,15,40,3,4,0,2,98
493b7a8e3253b133,Dustin Poirier,0,41,33,0,0,2,23,55,23,55,1,3,23,55,15,44,1,3,7,8,23,55,0,0,0,0,107
493b7a8e3253b133,Dustin Poirier,0,43,0,0,0,3,17,39,19,44,0,1,17,39,15,36,1,2,1,1,14,30,2,5,1,4,36
1b1d1900b4051344,Kiichi Kunimoto,0,53,40,0,1,0,25,47,84,116,2,5,,,,,,,,,,,,,,,419
1b1d1900b4051344,Kiichi Kunimoto,0,58,0,0,0,1,14,24,16,26,0,3,14,24,4,10,1,1,9,13,11,21,3,3,0,0,74
1b1d1900b4051344,Kiichi Kunimoto,0,31,100,0,1,2,5,16,19,33,1,1,5,16,3,13,0,0,2,3,3,13,0,0,2,3,107
1b1d1900b4051344,Kiichi Kunimoto,0,85,100,0,0,3,6,7,49,57,1,1,6,7,4,5,1,1,1,1,3,4,0,0,3,3,238
1b1d1900b4051344,Zak Ottow,0,48,66,0,1,0,37,76,98,145,2,3,,,,,,,,,,,,,,,140
1b1d1900b4051344,Zak Ottow,0,47,100,0,0,1,22,46,39,64,1,1,22,46,12,31,4,9,6,6,21,45,1,1,0,0,7
1b1d1900b4051344,Zak Ottow,0,52,100,0,0,2,11,21,33,46,1,1,11,21,7,16,1,2,3,3,9,19,0,0,2,2,104
1b1d1900b4051344,Zak Ottow,0,44,0,0,1,3,4,9,26,35,0,1,4,9,1,6,2,2,1,1,2,6,1,2,1,1,29
acc7392d48cc09a0,Christian Rodriguez,0,63,,0,0,0,48,76,97,135,0,0,,,,,,,,,,,,,,,199
acc7392d48cc09a0,Christian Rodriguez,0,33,,0,0,1,1,3,5,7,0,0,1,3,1,3,0,0,0,0,1,3,0,0,0,0,0
acc7392d48cc09a0,Christian Rodriguez,0,80,,0,0,2,12,15,18,22,0,0,12,15,9,12,3,3,0,0,6,9,5,5,1,1,5
acc7392d48cc09a0,Christian Rodriguez,0,60,,0,0,3,35,58,74,106,0,0,35,58,33,56,1,1,1,1,14,28,5,5,16,25,194
acc7392d48cc09a0,Isaac Dulgarian,0,50,43,2,0,0,22,44,56,89,7,16,,,,,,,,,,,,,,,562
acc7392d48cc09a0,Isaac Dulgarian,0,81,100,2,0,1,9,11,36,49,3,3,9,11,7,9,1,1,1,1,2,2,0,0,7,9,288
acc7392d48cc09a0,Isaac Dulgarian,0,72,66,0,0,2,8,11,15,18,4,6,8,11,5,8,1,1,2,2,7,10,1,1,0,0,251
acc7392d48cc09a0,Isaac Dulgarian,0,22,0,0,0,3,5,22,5,22,0,7,5,22,5,22,0,0,0,0,5,22,0,0,0,0,23
24438a644b975751,Luke Rockhold,0,68,40,0,0,0,58,85,68,97,2,5,,,,,,,,,,,,,,,221
24438a644b975751,Luke Rockhold,0,62,50,0,0,1,15,24,19,30,1,2,15,24,4,8,6,10,5,6,13,19,2,5,0,0,79
24438a644b975751,Luke Rockhold,0,70,33,0,0,2,43,61,49,67,1,3,43,61,36,53,2,3,5,5,8,13,1,2,34,46,142
24438a644b975751,David Branch,0,44,50,0,0,0,25,56,51,82,1,2,,,,,,,,,,,,,,,138
24438a644b975751,David Branch,0,52,50,0,0,1,19,36,36,53,1,2,19,36,13,28,5,7,1,1,13,28,6,8,0,0,108
24438a644b975751,David Branch,0,30,,0,0,2,6,20,15,29,0,0,6,20,0,14,5,5,1,1,4,18,2,2,0,0,30
205ad947e8c94901,Andrei Arlovski,0,50,0,0,0,0,28,56,41,74,0,2,,,,,,,,,,,,,,,239
205ad947e8c94901,Andrei Arlovski,0,44,,0,0,1,8,18,12,23,0,0,8,18,5,14,3,4,0,0,8,17,0,0,0,1,3
205ad947e8c94901,Andrei Arlovski,0,46,0,0,0,2,14,30,21,41,0,2,14,30,10,24,2,3,2,3,6,18,8,12,0,0,236
205ad947e8c94901,Andrei Arlovski,0,75,,0,0,3,6,8,8,10,0,0,6,8,3,4,2,3,1,1,3,5,2,2,1,1,0
205ad947e8c94901,Marcin Tybura,0,55,66,0,0,0,51,92,127,188,2,3,,,,,,,,,,,,,,,517
205ad947e8c94901,Marcin Tybura,0,58,100,0,0,1,35,60,93,131,1,1,35,60,34,59,0,0,1,1,2,6,0,0,33,54,246
205ad947e8c94901,Marcin Tybura,0,25,,0,0,2,4,16,7,20,0,0,4,16,2,10,1,5,1,1,2,14,2,2,0,0,0
205ad947e8c94901,Marcin Tybura,0,75,50,0,0,3,12,16,27,37,1,2,12,16,10,14,2,2,0,0,1,2,2,3,9,11,271
7fa227a1c5ef2238,Miesha Tate,0,38,,2,1,0,23,60,75,115,0,0,,,,,,,,,,,,,,,356
7fa227a1c5ef2238,Miesha Tate,0,45,,0,0,1,5,11,15,23,0,0,5,11,3,8,0,1,2,2,5,11,0,0,0,0,0
7fa227a1c5ef2238,Miesha Tate,0,33,,1,1,2,13,39,16,42,0,0,13,39,6,31,6,7,1,1,10,34,1,3,2,2,69
7fa227a1c5ef2238,Miesha Tate,0,50,,1,0,3,5,10,44,50,0,0,5,10,5,10,0,0,0,0,0,3,0,0,5,7,287
7fa227a1c5ef2238,Sara McMann,1,32,50,0,0,0,34,105,44,118,1,2,,,,,,,,,,,,,,,295
7fa227a1c5ef2238,Sara McMann,1,31,,0,0,1,14,44,22,55,0,0,14,44,14,43,0,1,0,0,6,22,0,0,8,22,260
7fa227a1c5ef2238,Sara McMann,0,32,100,0,0,2,19,59,21,61,1,1,19,59,10,46,8,10,1,3,12,50,7,9,0,0,32
7fa227a1c5ef2238,Sara McMann,0,50,0,0,0,3,1,2,1,2,0,1,1,2,1,2,0,0,0,0,1,2,0,0,0,0,3
b70313eae7c24b27,Trevin Jones,0,34,0,0,0,0,62,178,62,178,0,3,,,,,,,,,,,,,,,3
b70313eae7c24b27,Trevin Jones,0,38,0,0,0,1,18,47,18,47,0,2,18,47,9,33,7,12,2,2,18,47,0,0,0,0,0
b70313eae7c24b27,Trevin Jones,0,33,0,0,0,2,20,59,20,59,0,1,20,59,10,48,6,7,4,4,19,58,1,1,0,0,3
b70313eae7c24b27,Trevin Jones,0,33,,0,0,3,24,72,24,72,0,0,24,72,14,61,3,4,7,7,24,72,0,0,0,0,0
b70313eae7c24b27,Javid Basharat,0,54,,0,0,0,89,164,89,164,0,0,,,,,,,,,,,,,,,0
b70313eae7c24b27,Javid Basharat,0,54,,0,0,1,31,57,31,57,0,0,31,57,18,40,10,14,3,3,25,51,6,6,0,0,0
b70313eae7c24b27,Javid Basharat,0,61,,0,0,2,27,44,27,44,0,0,27,44,15,29,3,5,9,10,25,42,2,2,0,0,0
b70313eae7c24b27,Javid Basharat,0,49,,0,0,3,31,63,31,63,0,0,31,63,19,50,8,9,4,4,29,61,2,2,0,0,0
4dc5a41f357a7d85,Damir Ismagulov,0,46,,0,1,0,13,28,35,54,0,0,,,,,,,,,,,,,,,8
4dc5a41f357a7d85,Damir Ismagulov,0,33,,0,0,1,2,6,4,8,0,0,2,6,1,3,1,3,0,0,2,6,0,0,0,0,5
4dc5a41f357a7d85,Damir Ismagulov,0,55,,0,0,2,10,18,14,22,0,0,10,18,5,13,5,5,0,0,10,18,0,0,0,0,0
4dc5a41f357a7d85,Damir Ismagulov,0,25,,0,1,3,1,4,17,24,0,0,1,4,0,3,0,0,1,1,1,4,0,0,0,0,3
4dc5a41f357a7d85,Grant Dawson,0,52,60,1,0,0,30,57,84,128,3,5,,,,,,,,,,,,,,,744
4dc5a41f357a7d85,Grant Dawson,0,65,50,0,0,1,23,35,44,57,1,2,23,35,21,30,1,4,1,1,4,15,1,1,18,19,235
4dc5a41f357a7d85,Grant Dawson,0,27,100,1,0,2,5,18,22,38,1,1,5,18,5,14,0,4,0,0,3,16,0,0,2,2,237
4dc5a41f357a7d85,Grant Dawson,0,50,50,0,0,3,2,4,18,33,1,2,2,4,2,4,0,0,0,0,2,4,0,0,0,0,272
99d98a2d278bfa1f,Marco Ruas,0,57,,2,1,0,4,7,11,18,0,0,,,,,,,,,,,,,,,
99d98a2d278bfa1f,Marco Ruas,0,57,,2,1,1,4,7,11,18,0,0,4,7,1,2,2,2,1,3,1,3,0,0,3,4,
99d98a2d278bfa1f,Remco Pardoel,0,50,100,2,0,0,2,4,4,7,1,1,,,,,,,,,,,,,,,
99d98a2d278bfa1f,Remco Pardoel,0,50,100,2,0,1,2,4,4,7,1,1,2,4,0,1,0,0,2,3,0,2,2,2,0,0,
e686df21c24c6c03,Randy Brown,0,58,100,0,0,0,41,70,60,99,1,1,,,,,,,,,,,,,,,527
e686df21c24c6c03,Randy Brown,0,57,100,0,0,1,23,40,30,47,1,1,23,40,20,37,2,2,1,1,4,13,3,4,16,23,237
e686df21c24c6c03,Randy Brown,0,28,,0,0,2,2,7,2,7,0,0,2,7,0,5,0,0,2,2,2,7,0,0,0,0,14
e686df21c24c6c03,Randy Brown,0,69,,0,0,3,16,23,28,45,0,0,16,23,15,22,1,1,0,0,1,2,1,1,14,20,276
e686df21c24c6c03,Mickey Gall,0,43,0,2,1,0,7,16,57,74,0,2,,,,,,,,,,,,,,,264
e686df21c24c6c03,Mickey Gall,0,40,,0,0,1,2,5,13,18,0,0,2,5,2,5,0,0,0,0,2,5,0,0,0,0,5
e686df21c24c6c03,Mickey Gall,0,55,0,1,1,2,5,9,28,38,0,1,5,9,5,9,0,0,0,0,1,4,0,0,4,5,258
e686df21c24c6c03,Mickey Gall,0,0,0,1,0,3,0,2,16,18,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1
fef433a7cb7a2029,Sean Sherk,0,25,10,0,1,0,39,155,80,198,2,19,,,,,,,,,,,,,,,226
fef433a7cb7a2029,Sean Sherk,0,20,0,0,0,1,11,54,14,57,0,10,11,54,10,53,1,1,0,0,5,32,6,22,0,0,123
fef433a7cb7a2029,Sean Sherk,0,19,20,0,1,2,9,46,31,68,1,5,9,46,7,44,2,2,0,0,3,25,6,21,0,0,66
fef433a7cb7a2029,Sean Sherk,0,34,25,0,0,3,19,55,35,73,1,4,19,55,13,49,2,2,4,4,9,33,10,22,0,0,37
fef433a7cb7a2029,Nick Diaz,0,41,100,3,1,0,57,136,131,210,1,1,,,,,,,,,,,,,,,86
fef433a7cb7a2029,Nick Diaz,0,44,,0,0,1,15,34,21,40,0,0,15,34,13,32,2,2,0,0,13,29,2,5,0,0,17
fef433a7cb7a2029,Nick Diaz,0,39,100,1,1,2,21,53,61,93,1,1,21,53,18,49,3,4,0,0,17,46,3,5,1,2,44
fef433a7cb7a2029,Nick Diaz,0,42,,2,0,3,21,49,49,77,0,0,21,49,16,44,4,4,1,1,15,41,6,8,0,0,25
252074c8554bf30d,Holly Holm,0,42,0,0,0,0,77,182,122,235,0,9,,,,,,,,,,,,,,,496
252074c8554bf30d,Holly Holm,0,42,0,0,0,1,18,42,19,45,0,2,18,42,4,25,2,3,12,14,17,41,1,1,0,0,36
252074c8554bf30d,Holly Holm,0,43,0,0,0,2,13,30,28,45,0,2,13,30,2,17,6,7,5,6,7,23,6,7,0,0,141
252074c8554bf30d,Holly Holm,0,42,0,0,0,3,18,42,19,43,0,2,18,42,3,21,4,8,11,13,18,41,0,1,0,0,7
252074c8554bf30d,Holly Holm,0,35,0,0,0,4,12,34,19,44,0,2,12,34,1,15,6,12,5,7,8,27,4,7,0,0,153
252074c8554bf30d,Holly Holm,0,47,0,0,0,5,16,34,37,58,0,1,16,34,8,21,3,7,5,6,11,29,5,5,0,0,159
252074c8554bf30d,Germaine de Randamie,0,53,0,0,0,0,80,150,144,223,0,1,,,,,,,,,,,,,,,37
252074c8554bf30d,Germaine de Randamie,0,48,0,0,0,1,12,25,15,28,0,1,12,25,5,16,3,4,4,5,11,22,1,2,0,1,0
252074c8554bf30d,Germaine de Randamie,0,55,,0,0,2,19,34,36,52,0,0,19,34,8,20,10,13,1,1,9,21,10,13,0,0,17
252074c8554bf30d,Germaine de Randamie,0,41,,0,0,3,16,39,19,43,0,0,16,39,8,30,3,3,5,6,12,34,4,5,0,0,15
252074c8554bf30d,Germaine de Randamie,0,61,,0,0,4,16,26,32,44,0,0,16,26,1,7,11,13,4,6,8,18,8,8,0,0,2
252074c8554bf30d,Germaine de Randamie,0,65,,0,0,5,17,26,42,56,0,0,17,26,6,15,7,7,4,4,9,18,8,8,0,0,3
40cc0ccf580a4836,Joseph Benavidez,0,30,0,0,0,0,57,184,62,189,0,1,,,,,,,,,,,,,,,25
40cc0ccf580a4836,Joseph Benavidez,0,32,,0,0,1,20,62,21,63,0,0,20,62,11,39,4,9,5,14,19,61,1,1,0,0,0
40cc0ccf580a4836,Joseph Benavidez,0,31,0,0,0,2,14,44,18,48,0,1,14,44,8,35,3,5,3,4,13,43,1,1,0,0,19
40cc0ccf580a4836,Joseph Benavidez,0,29,,0,0,3,23,78,23,78,0,0,23,78,14,61,5,9,4,8,20,73,3,5,0,0,6
40cc0ccf580a4836,Ian McCall,0,35,25,0,0,0,40,113,54,127,1,4,,,,,,,,,,,,,,,89
40cc0ccf580a4836,Ian McCall,0,38,0,0,0,1,14,36,14,36,0,1,14,36,6,18,4,9,4,9,13,34,1,2,0,0,8
40cc0ccf580a4836,Ian McCall,0,43,0,0,0,2,19,44,33,58,0,2,19,44,8,27,6,10,5,7,11,30,6,11,2,3,68
40cc0ccf580a4836,Ian McCall,0,21,100,0,0,3,7,33,7,33,1,1,7,33,4,25,3,5,0,3,6,30,1,3,0,0,13
d6389fa434e86916,Jessin Ayari,0,40,0,0,0,0,70,172,72,174,0,3,,,,,,,,,,,,,,,12
d6389fa434e86916,Jessin Ayari,0,44,,0,0,1,17,38,18,39,0,0,17,38,6,21,1,5,10,12,17,37,0,1,0,0,1
d6389fa434e86916,Jessin Ayari,0,38,,0,0,2,20,52,20,52,0,0,20,52,14,43,2,5,4,4,20,52,0,0,0,0,0
d6389fa434e86916,Jessin Ayari,0,40,0,0,0,3,33,82,34,83,0,3,33,82,28,71,5,10,0,1,28,75,5,7,0,0,11
d6389fa434e86916,Jim Wallhead,1,34,,0,0,0,47,135,53,142,0,0,,,,,,,,,,,,,,,34
d6389fa434e86916,Jim Wallhead,0,33,,0,0,1,8,24,9,25,0,0,8,24,3,18,1,1,4,5,7,23,1,1,0,0,9
d6389fa434e86916,Jim Wallhead,0,42,,0,0,2,17,40,17,40,0,0,17,40,13,36,3,3,1,1,17,40,0,0,0,0,0
d6389fa434e86916,Jim Wallhead,1,30,,0,0,3,22,71,27,77,0,0,22,71,15,59,1,4,6,8,20,65,0,1,2,5,25
58e5fc1914c4e641,Carla Esparza,0,31,57,0,0,0,39,123,116,215,4,7,,,,,,,,,,,,,,,220
58e5fc1914c4e641,Carla Esparza,0,23,33,0,0,1,6,26,77,105,1,3,6,26,4,24,2,2,0,0,6,24,0,2,0,0,172
58e5fc1914c4e641,Carla Esparza,0,27,66,0,0,2,12,43,17,51,2,3,12,43,6,35,2,4,4,4,12,42,0,1,0,0,29
58e5fc1914c4e641,Carla Esparza,0,38,100,0,0,3,21,54,22,59,1,1,21,54,20,53,0,0,1,1,15,44,0,0,6,10,19
58e5fc1914c4e641,Tecia Pennington,0,53,,0,0,0,80,150,94,166,0,0,,,,,,,,,,,,,,,0
58e5fc1914c4e641,Tecia Pennington,0,34,,0,0,1,13,38,19,44,0,0,13,38,8,32,3,3,2,3,10,34,3,4,0,0,0
58e5fc1914c4e641,Tecia Pennington,0,56,,0,0,2,31,55,32,56,0,0,31,55,14,37,5,5,12,13,31,54,0,1,0,0,0
58e5fc1914c4e641,Tecia Pennington,0,63,,0,0,3,36,57,43,66,0,0,36,57,6,23,3,4,27,30,34,54,2,3,0,0,0
3b020d4914b44fc8,Orlando Wiet,0,66,,0,0,0,8,12,11,15,0,0,,,,,,,,,,,,,,,
3b020d4914b44fc8,Orlando Wiet,0,66,,0,0,1,8,12,11,15,0,0,8,12,7,11,1,1,0,0,1,3,0,0,7,9,
3b020d4914b44fc8,Robert Lucarelli,0,33,100,1,0,0,2,6,2,6,1,1,,,,,,,,,,,,,,,
3b020d4914b44fc8,Robert Lucarelli,0,33,100,1,0,1,2,6,2,6,1,1,2,6,1,2,0,1,1,3,2,6,0,0,0,0,
f1eca70738ca073e,Tony Ferguson,0,43,0,0,0,0,54,123,62,138,0,3,,,,,,,,,,,,,,,13
f1eca70738ca073e,Tony Ferguson,0,33,0,0,0,1,14,42,15,43,0,1,14,42,11,33,2,6,1,3,14,42,0,0,0,0,13
f1eca70738ca073e,Tony Ferguson,0,44,0,0,0,2,16,36,23,48,0,2,16,36,14,32,2,4,0,0,13,32,1,1,2,3,0
f1eca70738ca073e,Tony Ferguson,0,53,,0,0,3,24,45,24,47,0,0,24,45,13,33,7,8,4,4,23,44,1,1,0,0,0
f1eca70738ca073e,King Green,0,63,,1,0,0,137,217,145,227,0,0,,,,,,,,,,,,,,,205
f1eca70738ca073e,King Green,0,55,,0,0,1,40,72,40,72,0,0,40,72,23,50,7,10,10,12,39,71,1,1,0,0,0
f1eca70738ca073e,King Green,0,63,,0,0,2,49,77,57,87,0,0,49,77,38,66,8,8,3,3,31,48,0,0,18,29,156
f1eca70738ca073e,King Green,0,70,,1,0,3,48,68,48,68,0,0,48,68,34,50,9,13,5,5,45,64,0,0,3,4,49
aa7b1fca60a21f3a,Donald Cerrone,0,58,50,0,0,0,14,24,14,24,1,2,,,,,,,,,,,,,,,29
aa7b1fca60a21f3a,Donald Cerrone,0,58,50,0,0,1,14,24,14,24,1,2,14,24,2,8,5,8,7,8,13,23,1,1,0,0,29
aa7b1fca60a21f3a,Darren Till,1,43,,0,0,0,24,55,24,55,0,0,,,,,,,,,,,,,,,5
aa7b1fca60a21f3a,Darren Till,1,43,,0,0,1,24,55,24,55,0,0,24,55,23,54,0,0,1,1,18,40,4,11,2,4,5
85168b8d99f7ce42,Yui Chul Nam,0,44,4,0,0,0,53,120,97,167,1,21,,,,,,,,,,,,,,,305
85168b8d99f7ce42,Yui Chul Nam,0,52,0,0,0,1,27,51,41,66,0,7,27,51,13,30,14,21,0,0,6,20,21,31,0,0,126
85168b8d99f7ce42,Yui Chul Nam,0,51,0,0,0,2,14,27,37,52,0,7,14,27,9,22,5,5,0,0,9,22,5,5,0,0,122
85168b8d99f7ce42,Yui Chul Nam,0,28,14,0,0,3,12,42,19,49,1,7,12,42,7,32,5,10,0,0,10,40,2,2,0,0,57
85168b8d99f7ce42,Mike de la Torre,0,49,0,0,0,0,47,95,107,161,0,2,,,,,,,,,,,,,,,236
85168b8d99f7ce42,Mike de la Torre,0,54,0,0,0,1,20,37,60,81,0,2,20,37,15,32,4,4,1,1,11,24,9,13,0,0,119
85168b8d99f7ce42,Mike de la Torre,0,44,,0,0,2,12,27,30,47,0,0,12,27,9,24,2,2,1,1,2,13,4,8,6,6,83
85168b8d99f7ce42,Mike de la Torre,0,48,,0,0,3,15,31,17,33,0,0,15,31,13,28,2,3,0,0,14,30,1,1,0,0,34
a104c62f69ce47de,Rony Jason,0,41,33,1,0,0,30,73,40,83,2,6,,,,,,,,,,,,,,,103
a104c62f69ce47de,Rony Jason,0,40,0,0,0,1,9,22,12,25,0,2,9,22,6,18,1,1,2,3,8,21,1,1,0,0,0
a104c62f69ce47de,Rony Jason,0,52,100,1,0,2,12,23,13,24,1,1,12,23,6,13,4,7,2,3,10,20,2,3,0,0,44
a104c62f69ce47de,Rony Jason,0,32,33,0,0,3,9,28,15,34,1,3,9,28,4,18,4,8,1,2,8,26,1,2,0,0,59
a104c62f69ce47de,Robert Peralta,0,40,100,0,1,0,51,126,81,156,1,1,,,,,,,,,,,,,,,153
a104c62f69ce47de,Robert Peralta,0,41,,0,0,1,17,41,22,46,0,0,17,41,5,26,4,6,8,9,12,34,4,6,1,1,50
a104c62f69ce47de,Robert Peralta,0,47,,0,1,2,18,38,36,56,0,0,18,38,9,27,1,3,8,8,18,38,0,0,0,0,80
a104c62f69ce47de,Robert Peralta,0,34,100,0,0,3,16,47,23,54,1,1,16,47,6,31,5,11,5,5,14,45,2,2,0,0,23
1f64e532f942ef57,Krzysztof Soszynski,0,27,100,2,0,0,3,11,10,18,2,2,,,,,,,,,,,,,,,108
1f64e532f942ef57,Krzysztof Soszynski,0,27,100,2,0,1,3,11,10,18,2,2,3,11,0,5,2,4,1,2,3,9,0,2,0,0,108
1f64e532f942ef57,Brian Stann,0,44,,0,0,0,8,18,14,24,0,0,,,,,,,,,,,,,,,9
1f64e532f942ef57,Brian Stann,0,44,,0,0,1,8,18,14,24,0,0,8,18,4,13,1,1,3,4,4,13,4,5,0,0,9
df16b9c2fc9722e9,Charles Rosa,0,39,66,0,1,0,34,87,116,181,2,3,,,,,,,,,,,,,,,78
df16b9c2fc9722e9,Charles Rosa,0,36,,0,0,1,22,61,30,70,0,0,22,61,8,46,4,5,10,10,18,55,4,6,0,0,0
df16b9c2fc9722e9,Charles Rosa,0,36,100,0,0,2,8,22,27,46,1,1,8,22,5,16,0,3,3,3,7,20,1,2,0,0,6
df16b9c2fc9722e9,Charles Rosa,0,100,50,0,1,3,4,4,59,65,1,2,4,4,4,4,0,0,0,0,1,1,0,0,3,3,72
df16b9c2fc9722e9,Damon Jackson,0,47,50,2,3,0,41,87,53,101,6,12,,,,,,,,,,,,,,,624
df16b9c2fc9722e9,Damon Jackson,0,40,33,0,0,1,19,47,24,53,1,3,19,47,15,42,3,4,1,1,9,37,3,3,7,7,161
df16b9c2fc9722e9,Damon Jackson,0,51,50,1,1,2,19,37,26,45,4,8,19,37,15,32,3,4,1,1,10,20,0,0,9,17,245
df16b9c2fc9722e9,Damon Jackson,0,100,100,1,2,3,3,3,3,3,1,1,3,3,3,3,0,0,0,0,1,1,0,0,2,2,218
e86a77b69d50a834,Dustin Poirier,2,54,,0,0,0,36,66,36,66,0,0,,,,,,,,,,,,,,,16
e86a77b69d50a834,Dustin Poirier,2,54,,0,0,1,36,66,36,66,0,0,36,66,31,58,1,4,4,4,25,46,6,14,5,6,16
e86a77b69d50a834,King Green,0,45,,0,0,0,16,35,17,36,0,0,,,,,,,,,,,,,,,0
e86a77b69d50a834,King Green,0,45,,0,0,1,16,35,17,36,0,0,16,35,13,29,2,3,1,3,15,32,1,3,0,0,0
21ebc940f3dfde82,Steven Siler,0,54,0,2,0,0,72,133,133,196,0,1,,,,,,,,,,,,,,,23
21ebc940f3dfde82,Steven Siler,0,53,,1,0,1,24,45,37,59,0,0,24,45,7,26,13,14,4,5,9,27,15,18,0,0,2
21ebc940f3dfde82,Steven Siler,0,62,0,1,0,2,41,66,55,81,0,1,41,66,26,49,15,16,0,1,10,30,31,36,0,0,14
21ebc940f3dfde82,Steven Siler,0,31,,0,0,3,7,22,41,56,0,0,7,22,3,17,2,3,2,2,3,15,4,7,0,0,7
21ebc940f3dfde82,Josh Clopton,0,69,66,0,0,0,43,62,84,105,4,6,,,,,,,,,,,,,,,465
21ebc940f3dfde82,Josh Clopton,0,60,,0,0,1,15,25,26,38,0,0,15,25,4,13,5,5,6,7,7,15,8,10,0,0,115
21ebc940f3dfde82,Josh Clopton,0,78,66,0,0,2,22,28,32,38,2,3,22,28,12,18,8,8,2,2,9,14,9,9,4,5,137
21ebc940f3dfde82,Josh Clopton,0,66,66,0,0,3,6,9,26,29,2,3,6,9,2,5,0,0,4,4,1,4,3,3,2,2,213
8a1678a54dc82206,Hatsu Hioki,0,37,80,0,0,0,17,45,36,68,4,5,,,,,,,,,,,,,,,441
8a1678a54dc82206,Hatsu Hioki,0,43,100,0,0,1,7,16,24,36,2,2,7,16,0,5,6,10,1,1,2,11,3,3,2,2,139
8a1678a54dc82206,Hatsu Hioki,0,33,50,0,0,2,3,9,5,12,1,2,3,9,1,5,2,4,0,0,3,9,0,0,0,0,193
8a1678a54dc82206,Hatsu Hioki,0,35,100,0,0,3,7,20,7,20,1,1,7,20,5,15,2,5,0,0,7,20,0,0,0,0,109
8a1678a54dc82206,Ricardo Lamas,0,49,0,4,1,0,36,73,86,123,0,1,,,,,,,,,,,,,,,76
8a1678a54dc82206,Ricardo Lamas,0,56,0,0,1,1,9,16,19,26,0,1,9,16,3,8,3,3,3,5,6,13,2,2,1,1,74
8a1678a54dc82206,Ricardo Lamas,0,50,,3,0,2,14,28,22,36,0,0,14,28,6,17,4,4,4,7,9,23,1,1,4,4,2
8a1678a54dc82206,Ricardo Lamas,0,44,,1,0,3,13,29,45,61,0,0,13,29,6,20,4,4,3,5,13,29,0,0,0,0,0
5311298f79414125,Marc-Andre Barriault,1,49,,0,0,0,95,192,103,200,0,0,,,,,,,,,,,,,,,40
5311298f79414125,Marc-Andre Barriault,1,61,,0,0,1,30,49,37,56,0,0,30,49,23,41,7,8,0,0,10,25,18,21,2,3,40
5311298f79414125,Marc-Andre Barriault,0,39,,0,0,2,24,61,24,61,0,0,24,61,11,44,13,17,0,0,20,54,4,7,0,0,0
5311298f79414125,Marc-Andre Barriault,0,50,,0,0,3,41,82,42,83,0,0,41,82,28,63,12,18,1,1,37,75,4,7,0,0,0
5311298f79414125,Eryk Anders,0,49,9,0,0,0,83,169,87,173,1,11,,,,,,,,,,,,,,,198
5311298f79414125,Eryk Anders,0,59,0,0,0,1,37,62,38,63,0,4,37,62,18,42,19,20,0,0,10,25,27,35,0,2,100
5311298f79414125,Eryk Anders,0,47,33,0,0,2,24,51,24,51,1,3,24,51,12,36,10,13,2,2,14,41,10,10,0,0,59
5311298f79414125,Eryk Anders,0,39,0,0,0,3,22,56,25,59,0,4,22,56,12,44,10,12,0,0,17,49,5,7,0,0,39
6e559181bfbc77e1,Calvin Kattar,0,34,,0,0,0,130,375,131,376,0,0,,,,,,,,,,,,,,,0
6e559181bfbc77e1,Calvin Kattar,0,35,,0,0,1,14,39,15,40,0,0,14,39,12,36,1,2,1,1,14,39,0,0,0,0,0
6e559181bfbc77e1,Calvin Kattar,0,28,,0,0,2,22,78,22,78,0,0,22,78,20,76,2,2,0,0,22,78,0,0,0,0,0
6e559181bfbc77e1,Calvin Kattar,0,28,,0,0,3,19,66,19,66,0,0,19,66,18,62,1,4,0,0,19,66,0,0,0,0,0
6e559181bfbc77e1,Calvin Kattar,0,38,,0,0,4,41,106,41,106,0,0,41,106,35,98,6,8,0,0,41,106,0,0,0,0,0
6e559181bfbc77e1,Calvin Kattar,0,39,,0,0,5,34,86,34,86,0,0,34,86,29,79,5,7,0,0,34,86,0,0,0,0,0
6e559181bfbc77e1,Josh Emmett,0,32,0,0,0,0,107,332,107,332,0,4,,,,,,,,,,,,,,,4
6e559181bfbc77e1,Josh Emmett,0,31,0,0,0,1,11,35,11,35,0,1,11,35,8,32,1,1,2,2,10,33,1,2,0,0,2
6e559181bfbc77e1,Josh Emmett,0,35,,0,0,2,26,73,26,73,0,0,26,73,19,63,6,9,1,1,26,73,0,0,0,0,0
6e559181bfbc77e1,Josh Emmett,0,35,,0,0,3,27,77,27,77,0,0,27,77,18,65,8,11,1,1,27,77,0,0,0,0,0
6e559181bfbc77e1,Josh Emmett,0,26,0,0,0,4,21,80,21,80,0,2,21,80,13,68,5,9,3,3,21,80,0,0,0,0,2
